Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
11,,ee5076e3-62d0-44dc-b578-adf73a2f4d72,no_pay,1,2,VP2,VP2,8,7,8,8,Nächste Runde,16:20:22.885,1765815622885967600,1765815622885967600,,,
11,bf19ece2-871a-437e-a222-886770de0cdf,,no_pay,1,2,VP2,VP1,8,7,8,8,Nächste Runde,16:20:22.959,1765815622959242100,1765815622959242100,,,
11,c2da33db-f694-4ba7-83b9-78b44c84f3b1,,no_pay,1,3,VP1,VP1,10,10,11,10,Karte 1,16:20:24.578,1765815624578183300,1765815624578183300,,,
11,,a327fbc1-f54c-4ad3-83b7-a96df534c0ff,no_pay,1,3,VP1,VP2,10,10,11,10,Karte 1,16:20:25.287,1765815625287656400,1765815625287656400,,,
11,9a997e4f-42f6-4038-a858-e934e002af91,,no_pay,1,3,VP1,VP1,10,10,11,10,Karte 2,16:20:26.490,1765815626490788800,1765815626490788800,,,
11,,0b9a1607-9671-4b38-a2da-c003e54579ac,no_pay,1,3,VP1,VP2,10,10,11,10,Karte 2,16:20:27.098,1765815627098513500,1765815627098513500,,,
11,d39d1710-eb4e-4621-910e-679c89dedf82,,no_pay,1,3,VP1,VP1,10,10,11,10,Mittel,16:20:29.791,1765815629791358500,1765815629791358500,,,
11,,9adf7f57-2481-452e-96b7-6d24aec4500b,no_pay,1,3,VP1,VP2,10,10,11,10,Wahrheit,16:20:35.368,1765815635368139500,1765815635368139500,,,
11,,,no_pay,1,3,VP1,,10,10,11,10,Showdown,16:20:35.568,1765815635568286900,1765815635568286900,VP1,,
11,99c2ade4-f1e5-4580-84c6-d83422b05438,,no_pay,1,3,VP1,VP1,10,10,11,10,Nächste Runde,16:20:39.196,1765815639196066200,1765815639196066200,,,
11,,0ed292ff-df64-4afd-9734-d82b37d2082f,no_pay,1,3,VP1,VP2,10,10,11,10,Nächste Runde,16:20:39.802,1765815639802743200,1765815639802743200,,,
11,,4e4c5830-f2d6-440c-89f1-ab098744fa0a,no_pay,1,4,VP2,VP2,10,7,8,10,Karte 1,16:20:40.898,1765815640898367900,1765815640898367900,,,
11,d5f71afc-a4ca-4d6a-8da9-76a002b412f2,,no_pay,1,4,VP2,VP1,10,7,8,10,Karte 1,16:20:42.270,1765815642270501000,1765815642270501000,,,
